customer_id,consent_status,consent_source,page_views,key_page_views,email_clicks,form_submits,demo_request,webinar_signup
16930,opted_in,gated_content,5,1,4,1,0,0
16931,opted_in,gated_content,12,2,3,0,0,1
16932,unknown,unknown,0,0,0,0,0,0
16933,opted_in,newsletter,13,1,1,1,0,0
16934,opted_in,gated_content,13,1,2,0,0,0
16935,opted_out,gated_content,5,2,0,2,0,0
16936,opted_in,signup_form,8,1,4,1,1,0
16937,unknown,unknown,2,2,0,2,0,0
16938,opted_in,import,9,3,4,2,0,0
16939,opted_out,newsletter,0,0,0,0,0,0
16940,unknown,unknown,9,2,0,0,0,0
16941,opted_in,gated_content,14,0,2,1,1,1
16942,opted_out,gated_content,11,1,0,1,0,0
16943,unknown,unknown,11,3,0,0,1,0
16944,opted_in,signup_form,7,3,2,1,0,0
16945,opted_in,signup_form,6,0,1,0,0,0
16946,opted_out,newsletter,1,0,0,1,0,0
16947,unknown,unknown,13,2,0,2,0,1
16948,unknown,unknown,2,1,0,0,0,0
16949,opted_in,signup_form,17,2,6,2,0,1
16950,opted_in,gated_content,17,4,6,0,1,0
16951,opted_in,newsletter,5,0,4,0,0,0
16952,opted_in,signup_form,5,2,0,0,0,0
16953,opted_in,event,9,2,0,2,0,0
16954,unknown,unknown,11,0,0,1,0,1
16955,opted_in,import,19,3,2,2,1,0
16956,opted_in,import,13,0,2,0,0,0
16957,unknown,unknown,3,0,0,0,0,0
16958,unknown,unknown,1,1,0,0,1,0
16959,opted_in,signup_form,3,1,4,0,0,0
16960,opted_out,gated_content,13,0,0,1,0,0
16961,opted_in,newsletter,4,0,2,0,0,0
16962,unknown,unknown,4,1,0,0,0,0
16963,opted_in,event,9,4,4,0,1,0
16964,opted_out,signup_form,6,0,0,2,0,0
16965,opted_in,event,9,1,4,1,0,0
16966,opted_in,newsletter,10,1,2,0,1,0
16967,opted_in,import,10,1,5,0,0,0
16968,opted_in,import,3,2,2,1,0,0
16969,opted_in,event,0,0,4,1,0,0
16970,opted_in,gated_content,12,0,3,0,0,0
16971,opted_in,import,7,1,4,0,0,0
16972,opted_in,import,3,0,0,1,0,1
16973,opted_in,newsletter,19,1,7,0,1,0
16974,opted_in,signup_form,12,2,0,1,0,0
16975,opted_out,import,9,2,0,1,0,0
16976,opted_in,gated_content,14,3,5,1,0,0
16977,opted_in,signup_form,11,3,0,0,1,1
16978,opted_in,newsletter,14,1,3,1,0,1
16979,opted_in,newsletter,7,1,1,0,0,0
16980,opted_in,event,8,2,2,2,1,0
16982,opted_in,signup_form,12,3,8,1,1,0
16983,opted_in,import,5,1,0,0,0,0
16984,opted_in,gated_content,8,2,2,1,1,0
16985,opted_out,signup_form,9,2,0,1,1,0
16986,opted_in,event,1,0,1,0,0,0
16987,opted_in,newsletter,11,3,6,1,1,0
16988,unknown,unknown,0,0,0,1,0,0
16989,opted_in,event,12,2,1,0,0,0
16990,opted_in,event,2,0,2,0,1,0
16991,opted_in,import,1,0,3,0,0,0
16992,unknown,unknown,5,1,0,0,0,0
16993,unknown,unknown,4,2,0,1,0,0
16996,unknown,unknown,11,1,0,3,0,0
16997,opted_out,signup_form,5,0,0,2,0,0
16998,opted_in,newsletter,7,3,4,0,0,0
16999,opted_in,signup_form,14,0,1,2,0,1
17000,unknown,unknown,7,2,0,0,1,0
17001,opted_in,newsletter,8,2,6,1,0,0
17002,opted_in,gated_content,9,1,0,0,0,0
17003,unknown,unknown,9,4,0,0,0,0
17004,unknown,unknown,16,1,0,1,1,1
17005,opted_in,gated_content,11,1,4,1,0,1
17006,opted_in,gated_content,10,1,4,2,0,0
17007,opted_out,signup_form,1,1,0,1,1,0
17008,opted_in,newsletter,8,2,2,1,0,1
17009,opted_in,newsletter,13,3,6,2,1,0
17010,opted_out,newsletter,9,2,0,1,0,0
17011,opted_in,newsletter,4,1,4,0,0,0
17012,opted_in,event,6,1,3,0,0,0
17014,opted_out,import,0,0,0,1,0,0
17015,opted_in,import,12,4,3,0,1,0
17016,opted_in,signup_form,6,0,0,0,0,1
17017,opted_in,signup_form,2,1,2,1,0,0
17018,unknown,unknown,5,2,0,1,0,0
17019,opted_out,gated_content,10,0,0,0,1,0
17020,opted_out,gated_content,4,1,0,1,0,0
17021,opted_in,event,4,2,0,0,1,1
17022,opted_in,signup_form,14,3,4,2,0,0
17023,opted_in,gated_content,8,1,5,1,0,0
17024,unknown,unknown,7,0,0,0,0,0
17025,unknown,unknown,7,0,0,0,0,0
17026,opted_in,import,4,0,0,0,0,0
17027,unknown,unknown,12,1,0,0,0,1
17028,unknown,unknown,5,1,0,0,0,0
17029,opted_in,newsletter,3,0,3,2,1,0
17030,unknown,unknown,11,1,0,2,0,0
17031,opted_in,gated_content,6,1,0,1,0,0
17032,opted_in,newsletter,6,3,4,2,0,1
17033,opted_in,newsletter,12,0,4,2,1,0
17034,opted_in,newsletter,6,1,5,1,0,1
17035,unknown,unknown,9,2,0,1,1,0
17036,unknown,unknown,3,0,0,1,0,0
17037,opted_in,import,5,1,1,1,0,0
17038,opted_in,import,6,1,4,0,0,0
17039,opted_out,signup_form,8,1,0,2,0,0
17040,opted_in,newsletter,13,3,3,1,0,0
17041,opted_out,gated_content,7,3,0,1,0,0
17042,unknown,unknown,10,0,0,1,0,0
17043,opted_in,gated_content,9,1,2,0,1,0
17044,unknown,unknown,1,0,0,1,0,0
17045,opted_in,event,6,2,3,1,0,0
17046,opted_in,newsletter,11,2,3,1,0,0
17047,opted_in,newsletter,17,4,4,2,1,0
17048,opted_in,event,8,4,1,0,1,0
17049,opted_out,import,0,0,0,1,0,1
17050,opted_in,signup_form,4,1,3,0,1,0
17051,opted_out,event,10,3,0,0,1,0
17052,opted_in,import,5,0,3,0,0,0
17053,unknown,unknown,4,1,0,0,0,0
17054,opted_in,signup_form,5,2,1,1,0,0
17055,opted_in,event,10,3,5,1,0,1
17056,opted_in,newsletter,13,1,8,1,0,0
17057,unknown,unknown,5,0,0,0,0,0
17058,opted_in,import,12,1,1,1,0,0
17059,unknown,unknown,8,2,0,0,0,0
17060,opted_in,import,0,0,0,1,0,0
17061,opted_in,import,6,2,0,1,1,0
17062,opted_in,event,2,0,0,1,0,0
17063,opted_in,event,10,2,4,0,0,0
17064,unknown,unknown,6,2,0,2,1,0
17065,unknown,unknown,5,1,0,0,0,0
17066,opted_in,import,8,1,4,0,0,0
17067,opted_out,event,6,2,0,1,0,0
17068,opted_in,import,10,0,3,1,0,0
17069,unknown,unknown,6,2,0,0,0,0
17070,opted_in,signup_form,4,0,1,0,0,0
17071,unknown,unknown,10,2,0,1,1,0
17072,unknown,unknown,12,1,0,1,0,0
17073,opted_in,event,4,2,1,0,0,0
17074,opted_in,signup_form,15,3,3,2,0,1
17075,opted_in,gated_content,12,1,0,1,0,0
17076,opted_in,gated_content,7,0,5,1,0,0
17077,opted_in,signup_form,14,3,2,1,0,0
17078,opted_in,event,5,3,2,0,0,0
17079,opted_in,import,8,3,5,1,0,0
17080,opted_in,signup_form,2,0,0,0,0,0
17081,opted_in,gated_content,7,1,4,1,0,0
17082,opted_in,import,12,3,1,1,1,0
17083,opted_in,import,16,2,3,2,0,0
17084,opted_in,import,10,2,3,1,0,1
17085,opted_in,import,5,2,2,1,0,0
17086,unknown,unknown,10,1,0,0,0,0
17087,opted_in,signup_form,5,2,2,1,0,0
17088,opted_in,event,10,3,2,0,0,0
17089,opted_in,gated_content,12,1,2,0,0,0
17090,opted_in,signup_form,8,2,0,1,0,0
17091,opted_in,newsletter,14,2,0,0,0,1
17092,opted_in,signup_form,12,0,2,0,0,0
17093,opted_in,signup_form,3,0,0,1,0,0
17094,opted_in,newsletter,6,2,2,1,0,0
17095,opted_out,event,3,3,0,1,0,0
17096,opted_in,newsletter,9,1,1,0,0,0
17097,unknown,unknown,5,1,0,2,0,0
17098,opted_in,import,15,1,2,2,0,0
17099,unknown,unknown,13,2,0,0,0,0
17100,opted_in,event,9,0,6,2,0,0
17101,opted_in,signup_form,19,5,6,0,1,0
17102,opted_in,import,4,1,1,1,0,0
17103,unknown,unknown,4,1,0,1,0,1
17104,opted_in,newsletter,12,3,7,1,1,0
17105,opted_in,newsletter,4,4,4,0,0,0
17106,opted_in,event,3,0,1,0,0,0
17107,opted_in,import,13,1,5,1,1,0
17108,opted_in,signup_form,7,1,3,0,0,1
17109,opted_in,signup_form,15,1,6,1,1,0
17110,opted_in,newsletter,8,1,5,0,0,0
17111,opted_in,import,12,2,4,2,0,0
17112,opted_out,import,13,1,0,1,0,0
17113,opted_in,event,5,0,0,0,0,0
17114,unknown,unknown,11,1,0,0,0,0
17115,opted_in,import,9,3,5,1,1,1
17116,unknown,unknown,6,1,0,1,0,0
17117,opted_in,newsletter,2,1,4,0,0,0
17118,unknown,unknown,11,2,0,1,1,0
17119,unknown,unknown,4,1,0,0,1,0
17120,opted_in,import,6,1,4,2,1,0
17121,opted_in,import,2,1,3,1,0,0
17122,unknown,unknown,9,3,0,2,1,0
17123,opted_in,import,11,2,0,1,0,1
17124,opted_in,import,9,2,4,1,1,0
17125,unknown,unknown,16,2,0,0,0,0
17126,unknown,unknown,6,0,0,0,0,0
17127,unknown,unknown,1,0,0,0,0,0
17128,unknown,unknown,10,0,0,1,1,1
17129,opted_in,signup_form,2,1,3,1,0,0
17131,opted_in,gated_content,16,5,5,2,1,0
17132,opted_in,signup_form,18,2,6,2,1,0
17133,opted_in,signup_form,9,2,5,0,1,0
17134,opted_in,import,12,1,2,0,0,0
17135,opted_in,import,10,1,3,1,0,0
17136,opted_in,signup_form,5,1,0,1,0,0
17137,opted_in,import,2,0,1,0,0,0
17138,unknown,unknown,9,3,0,1,0,0
17139,opted_in,import,12,2,8,1,0,0
17140,opted_in,newsletter,4,2,3,0,0,0
17141,unknown,unknown,12,2,0,1,0,0
17142,unknown,unknown,15,4,0,2,1,0
17143,opted_in,signup_form,14,2,6,1,0,0
17144,unknown,unknown,11,1,0,0,0,0
17145,opted_out,signup_form,2,1,0,0,0,0
17146,opted_in,signup_form,18,2,5,2,0,0
17147,opted_in,signup_form,9,5,4,1,0,0
17148,opted_in,newsletter,8,1,1,0,0,0
17149,opted_in,import,10,1,1,2,0,0
17150,unknown,unknown,5,1,0,1,0,0
17151,opted_out,newsletter,7,0,0,0,0,0
17152,opted_in,newsletter,10,1,5,1,1,0
17153,opted_out,signup_form,3,3,0,0,0,0
17154,opted_out,gated_content,13,3,0,1,1,1
17155,opted_out,gated_content,6,1,0,0,0,0
17156,unknown,unknown,10,3,0,2,0,1
17157,opted_in,newsletter,8,1,3,1,0,0
17158,opted_in,newsletter,13,1,9,1,0,0
17159,unknown,unknown,3,1,0,0,0,0
17160,opted_in,import,7,2,3,1,0,0
17161,opted_out,newsletter,8,1,0,1,0,0
17162,opted_in,gated_content,5,1,2,0,0,0
17163,opted_out,signup_form,5,1,0,1,0,0
17164,unknown,unknown,15,2,0,0,1,0
17165,opted_in,gated_content,6,1,2,0,0,0
17166,opted_in,import,13,2,6,1,1,0
17167,opted_in,signup_form,10,2,5,1,0,0
17168,opted_in,import,4,2,0,0,1,0
17169,opted_in,newsletter,17,1,6,0,1,0
17170,opted_in,gated_content,7,2,3,1,1,0
17171,unknown,unknown,2,1,0,0,0,0
17172,opted_in,event,6,1,3,1,0,1
17173,opted_out,newsletter,6,1,0,1,0,1
17174,opted_in,newsletter,4,0,5,0,0,0
17175,opted_in,newsletter,11,1,0,1,0,0
17176,opted_in,event,6,4,1,0,1,0
17177,opted_in,signup_form,15,1,4,1,1,0
17178,opted_in,event,3,0,0,0,0,0
17179,opted_in,import,10,0,1,0,0,0
17180,opted_out,newsletter,7,1,0,1,0,0
17181,opted_in,import,14,1,3,2,0,0
17182,opted_in,event,7,2,4,1,0,0
17183,opted_in,newsletter,6,2,3,2,0,0
17184,opted_out,gated_content,1,0,0,0,1,0
17185,unknown,unknown,2,0,0,0,0,0
17186,opted_in,import,0,0,3,0,0,0
17187,opted_in,signup_form,10,3,4,2,1,0
17188,opted_in,event,7,4,2,0,0,0
17189,opted_in,event,6,1,1,0,0,0
17190,opted_in,gated_content,6,0,7,0,0,1
17191,opted_in,event,10,0,6,1,0,0
17192,opted_in,newsletter,6,0,0,1,0,0
17193,opted_in,signup_form,4,0,0,0,0,0
17194,opted_in,event,3,2,2,2,0,0
17195,unknown,unknown,9,0,0,0,0,0
17196,opted_in,import,11,0,6,0,1,1
17197,opted_in,newsletter,15,2,5,1,1,0
17198,opted_in,gated_content,15,0,3,2,0,0
17199,unknown,unknown,9,3,0,2,1,1
17200,opted_in,gated_content,0,0,5,0,0,0
17201,unknown,unknown,8,2,0,2,1,0
17202,opted_in,newsletter,6,1,1,1,0,0
17203,opted_in,signup_form,11,1,2,1,0,0
17204,opted_in,signup_form,8,0,5,3,1,1
17205,opted_in,newsletter,11,2,4,0,0,0
17206,opted_in,newsletter,12,2,8,0,0,0
17207,opted_in,event,10,2,2,1,0,0
17208,opted_out,signup_form,8,1,0,1,1,0
17209,unknown,unknown,19,1,0,0,1,0
17210,unknown,unknown,7,2,0,0,0,0
17211,unknown,unknown,11,1,0,0,0,0
17212,opted_out,import,10,2,0,0,0,0
17213,opted_out,newsletter,2,1,0,1,0,0
17214,opted_in,signup_form,8,1,1,0,0,0
17215,opted_in,event,8,3,4,1,0,0
17216,opted_in,newsletter,16,3,4,0,1,1
17217,opted_in,newsletter,8,2,1,0,0,0
17218,opted_in,import,13,2,5,1,0,0
17219,unknown,unknown,12,2,0,0,0,1
17220,opted_in,event,10,2,1,2,0,1
17221,unknown,unknown,17,2,0,1,1,0
17222,opted_out,gated_content,8,2,0,0,0,0
17223,opted_in,newsletter,6,1,2,0,0,1
17224,opted_in,import,5,1,0,0,0,0
17225,opted_in,event,5,2,1,0,0,0
17226,opted_in,newsletter,9,1,3,0,1,0
17227,unknown,unknown,4,4,0,0,0,0
17228,opted_in,newsletter,2,0,5,2,0,0
17229,opted_in,newsletter,10,1,0,1,0,0
17230,opted_in,import,8,1,5,0,0,0
17231,opted_in,event,6,0,2,0,0,0
17232,opted_in,import,5,1,6,0,0,0
17233,opted_in,signup_form,0,0,5,0,0,0
17234,unknown,unknown,10,0,0,0,0,0
17235,opted_in,gated_content,11,1,2,0,1,0
17236,unknown,unknown,3,1,0,1,0,0
17237,unknown,unknown,7,1,0,0,0,0
17238,opted_in,signup_form,6,0,2,0,0,0
17239,opted_in,gated_content,10,0,5,0,0,0
17240,opted_in,import,12,2,4,0,0,0
17241,opted_in,event,3,1,2,2,1,0
17242,opted_in,event,8,0,2,0,0,0
17243,unknown,unknown,0,0,0,0,0,0
17244,opted_in,signup_form,4,0,4,0,0,0
17245,opted_in,import,9,2,8,0,1,0
17246,opted_in,signup_form,0,0,0,1,0,0
17247,unknown,unknown,22,4,0,2,1,1
17248,opted_in,newsletter,0,0,0,0,0,0
17249,opted_out,signup_form,7,1,0,1,0,0
17250,opted_in,import,11,0,5,2,0,0
17251,opted_in,gated_content,13,1,2,2,0,0
17252,opted_in,newsletter,10,2,2,2,1,0
17253,opted_in,newsletter,2,2,1,0,0,0
17254,opted_in,gated_content,6,2,1,0,0,0
17255,opted_in,gated_content,13,1,3,2,0,0
17256,unknown,unknown,5,2,0,1,0,0
17257,unknown,unknown,6,2,0,1,0,0
17258,unknown,unknown,17,2,0,2,1,1
17259,opted_in,gated_content,15,4,7,1,1,0
17260,opted_in,newsletter,9,1,4,0,0,0
17261,opted_out,newsletter,13,1,0,0,0,0
17262,opted_in,gated_content,13,1,4,1,0,0
17263,opted_out,gated_content,4,0,0,0,0,1
17264,opted_in,import,0,0,0,0,0,0
17265,opted_in,newsletter,1,1,1,1,0,0
17266,opted_in,gated_content,10,1,4,1,1,0
17267,opted_in,gated_content,11,1,1,0,0,0
17268,opted_in,event,10,2,5,2,1,0
17269,opted_in,gated_content,14,1,1,1,0,0
17270,opted_in,signup_form,9,0,2,0,0,0
17271,opted_in,gated_content,9,2,2,0,1,1
17272,unknown,unknown,0,0,0,1,0,0
17273,opted_in,signup_form,4,3,0,0,1,0
17274,opted_in,event,1,0,2,2,0,0
17275,opted_in,gated_content,9,0,3,0,0,0
17276,opted_in,signup_form,16,2,3,1,0,0
17277,opted_out,import,5,2,0,0,0,0
17278,opted_in,newsletter,8,0,0,0,0,0
17279,opted_in,import,8,3,5,2,0,0
17280,opted_in,gated_content,6,1,3,2,0,0
17281,unknown,unknown,2,1,0,1,0,0
17282,opted_in,newsletter,3,2,1,0,0,0
17283,opted_in,newsletter,6,1,4,0,0,0
17284,opted_in,gated_content,3,0,3,1,0,0
17285,unknown,unknown,11,2,0,0,0,0
17286,opted_in,import,14,2,4,1,1,0
17287,opted_in,event,6,1,0,1,0,0
17288,opted_in,newsletter,12,0,4,0,1,0
17289,opted_in,event,10,2,1,2,0,0
17290,opted_in,event,8,0,1,0,0,0
17291,opted_in,event,9,1,1,0,0,0
17292,opted_in,gated_content,10,1,3,0,0,0
17293,opted_in,signup_form,7,3,4,2,1,0
17294,opted_in,event,11,3,3,1,1,0
17295,opted_in,import,13,3,5,2,1,0
17296,opted_in,signup_form,9,4,5,0,0,0
17297,unknown,unknown,3,2,0,1,0,0
17298,opted_out,newsletter,8,4,0,0,0,0
17299,opted_in,import,3,0,0,1,0,0
17300,opted_in,signup_form,8,1,0,0,0,0
17301,opted_in,event,10,3,6,1,0,0
17302,opted_in,import,2,0,3,0,0,0
17303,opted_out,newsletter,16,1,0,1,0,1
17304,opted_in,signup_form,11,2,4,1,0,0
17305,opted_in,gated_content,13,2,2,2,1,0
17306,opted_in,import,10,1,4,1,0,0
17307,opted_in,signup_form,8,0,0,2,0,1
17308,unknown,unknown,4,2,0,0,0,0
17309,opted_in,event,18,2,4,0,0,0
17310,opted_in,import,12,3,4,2,1,0
17311,opted_in,import,8,2,3,0,0,0
17312,opted_in,newsletter,14,3,2,1,0,0
17313,opted_in,newsletter,9,3,6,1,0,0
17314,opted_in,import,6,1,0,1,0,0
17315,unknown,unknown,3,2,0,1,0,0
17316,unknown,unknown,12,3,0,1,0,0
17317,opted_in,newsletter,2,0,2,0,0,0
17318,opted_out,import,7,0,0,0,0,0
17319,opted_in,newsletter,6,0,5,0,0,0
17320,opted_in,signup_form,5,1,2,0,0,0
17321,unknown,unknown,14,0,0,0,1,0
17322,opted_in,newsletter,5,2,4,0,0,0
17323,opted_in,newsletter,14,1,1,1,0,0
17324,unknown,unknown,8,1,0,2,0,0
17325,opted_in,event,8,2,4,1,1,0
17326,unknown,unknown,11,1,0,0,0,0
17327,opted_in,gated_content,16,2,7,1,1,0
17328,unknown,unknown,1,1,0,0,0,1
17329,opted_in,gated_content,6,0,4,1,0,0
17330,opted_in,import,9,2,4,0,1,0
17331,opted_in,import,2,0,2,0,0,0
17332,unknown,unknown,11,1,0,1,0,0
17333,unknown,unknown,7,0,0,0,0,0
17334,opted_in,event,3,0,4,0,0,0
17335,unknown,unknown,3,1,0,0,0,0
17336,unknown,unknown,16,2,0,1,1,0
17337,opted_in,event,0,0,0,0,0,0
17338,opted_in,event,5,3,0,1,0,0
17339,unknown,unknown,2,0,0,1,0,1
17340,opted_out,event,6,1,0,1,0,0
17341,opted_in,newsletter,15,3,1,1,0,0
17342,opted_in,newsletter,7,0,0,0,0,0
17343,opted_in,gated_content,9,1,2,2,0,0
17344,opted_in,event,2,1,0,1,0,0
17345,opted_in,newsletter,6,4,2,1,0,1
17346,opted_in,event,17,3,2,1,1,0
17347,unknown,unknown,5,2,0,0,0,0
17348,opted_in,newsletter,12,2,1,2,0,1
17349,opted_in,newsletter,6,3,4,2,0,1
17350,opted_in,gated_content,10,1,0,1,1,0
17351,opted_in,event,10,2,4,0,0,0
17352,opted_in,gated_content,9,3,4,1,0,0
17353,opted_in,newsletter,11,3,6,1,1,0
17354,opted_in,newsletter,14,2,0,0,0,0
17355,opted_in,signup_form,9,1,8,1,1,0
17356,opted_in,event,12,3,5,2,1,0
17357,unknown,unknown,6,0,0,0,0,1
17358,opted_in,import,6,2,6,0,0,1
17359,opted_in,signup_form,11,2,4,0,1,0
17360,opted_in,import,9,2,6,0,0,0
17361,opted_in,signup_form,7,2,0,1,1,1
17362,opted_in,gated_content,6,2,4,1,0,1
17363,opted_in,event,4,1,4,2,0,0
17364,opted_in,event,12,1,5,1,1,0
17365,opted_in,signup_form,6,0,1,0,0,0
17366,opted_in,gated_content,4,0,1,1,0,0
17367,opted_in,newsletter,3,0,3,0,0,0
17368,opted_in,newsletter,13,1,4,0,0,0
17369,opted_in,import,9,0,2,2,0,0
17370,unknown,unknown,9,1,0,0,1,0
17371,opted_in,gated_content,11,0,2,1,1,0
17372,opted_in,signup_form,5,0,0,1,0,0
17373,opted_in,signup_form,6,0,3,0,1,0
17374,opted_in,newsletter,3,3,5,0,0,0
17375,opted_in,newsletter,9,1,4,0,0,0
17376,opted_in,gated_content,10,3,4,1,0,0
17377,opted_in,event,6,1,4,1,0,0
17378,unknown,unknown,9,3,0,0,0,1
17379,opted_in,event,15,2,4,1,0,0
17380,unknown,unknown,8,2,0,1,0,0
17381,opted_out,import,6,0,0,2,0,0
17382,opted_in,newsletter,9,1,0,0,0,0
17383,opted_in,import,12,2,2,1,1,0
17384,opted_in,gated_content,10,0,2,0,1,0
17385,opted_in,newsletter,13,2,6,1,0,0
17386,opted_in,signup_form,5,0,2,0,0,0
17387,opted_out,gated_content,11,0,0,1,0,0
17388,unknown,unknown,4,1,0,1,0,0
17389,opted_in,signup_form,10,6,6,2,1,1
17390,opted_in,newsletter,8,0,2,0,0,0
17391,opted_in,event,2,1,4,0,0,0
17392,unknown,unknown,13,1,0,0,0,0
17393,opted_in,signup_form,6,0,7,0,0,0
17394,opted_in,newsletter,10,1,2,1,1,0
17395,unknown,unknown,11,2,0,1,0,1
17396,opted_in,signup_form,8,3,2,1,0,0
17397,opted_in,event,0,0,1,0,0,0
17398,opted_in,gated_content,4,2,5,0,0,0
17400,opted_in,signup_form,7,1,0,1,0,0
17401,unknown,unknown,6,1,0,0,0,0
17402,unknown,unknown,9,2,0,0,1,0
17403,opted_out,gated_content,8,3,0,3,1,0
17404,opted_out,signup_form,3,3,0,1,0,0
17405,opted_in,newsletter,5,1,2,0,0,0
17406,opted_in,newsletter,1,1,0,0,0,0
17407,opted_in,newsletter,5,1,5,0,0,1
17408,opted_in,newsletter,2,0,3,1,0,0
17409,opted_in,event,6,2,4,0,1,0
17410,opted_in,import,11,2,1,1,0,0
17411,opted_out,newsletter,9,1,0,1,0,0
17412,opted_in,event,6,0,0,0,0,0
17413,opted_in,gated_content,8,0,3,1,0,0
17414,opted_in,gated_content,0,0,0,1,0,0
17415,opted_out,import,7,1,0,0,1,0
17416,opted_in,newsletter,9,0,1,2,0,1
17417,opted_in,signup_form,8,0,4,1,1,0
17418,opted_in,event,7,3,4,1,0,1
17419,opted_out,event,9,0,0,1,1,0
17420,opted_in,import,16,1,2,1,0,1
17421,opted_out,gated_content,8,1,0,1,0,0
17422,opted_in,gated_content,4,2,0,0,1,0
17423,opted_out,signup_form,0,0,0,0,0,0
17425,opted_in,gated_content,6,0,3,0,0,0
17426,opted_out,event,1,1,0,0,0,0
17427,opted_in,event,5,1,0,0,0,0
17428,opted_in,event,1,0,0,1,0,0
17429,opted_in,signup_form,5,0,0,1,0,0
17430,opted_out,import,7,0,0,1,0,1
17431,opted_out,gated_content,7,1,0,0,1,0
17432,opted_in,import,15,2,6,2,1,0
17433,opted_in,event,5,3,4,2,0,0
17434,opted_in,signup_form,1,0,0,0,0,0
17435,unknown,unknown,9,1,0,1,0,0
17436,opted_in,signup_form,3,1,0,0,0,0
17437,opted_in,event,11,1,1,0,0,0
17438,opted_in,import,0,0,3,0,0,0
17439,opted_in,signup_form,10,1,3,2,0,0
17440,unknown,unknown,3,2,0,0,1,0
17441,opted_in,newsletter,0,0,3,0,0,0
17442,unknown,unknown,4,1,0,1,0,0
17443,opted_in,gated_content,11,1,2,0,0,0
17444,unknown,unknown,7,2,0,1,1,0
17446,opted_in,newsletter,8,3,2,1,0,1
17447,opted_in,newsletter,1,0,0,0,0,0
17448,opted_in,gated_content,17,4,6,2,0,0
17449,opted_in,event,13,2,4,0,0,0
17450,unknown,unknown,17,4,0,1,1,1
17451,opted_in,import,3,2,1,0,0,0
17453,opted_in,import,10,1,1,1,0,0
17454,unknown,unknown,3,1,0,0,0,0
17455,opted_in,event,13,3,5,1,1,0
17456,opted_out,newsletter,6,0,0,1,0,1
17457,opted_in,signup_form,4,3,2,0,0,0
17458,opted_in,signup_form,4,1,0,1,0,0
17459,opted_in,event,13,1,4,1,0,0
17460,opted_out,event,9,2,0,1,0,0
17461,unknown,unknown,3,1,0,1,0,0
17462,opted_in,gated_content,5,1,0,0,0,0
17463,opted_in,import,10,3,7,2,1,0
17464,opted_in,newsletter,5,1,4,1,0,0
17465,opted_in,import,17,2,5,2,1,0
17466,opted_in,newsletter,3,1,8,1,0,0
17467,opted_out,import,10,1,0,0,0,0
17468,opted_out,event,0,0,0,1,0,0
17469,unknown,unknown,7,1,0,0,1,0
17470,opted_in,newsletter,6,2,0,0,0,0
17471,opted_in,event,5,2,3,0,0,0
17472,opted_in,import,11,1,1,0,0,1
17473,unknown,unknown,4,1,0,0,0,0
17474,opted_in,gated_content,11,1,5,1,1,0
17475,opted_in,event,6,0,2,1,1,1
17476,opted_in,event,10,0,4,1,0,0
17477,opted_in,newsletter,9,0,2,0,0,0
17478,opted_in,event,8,3,7,0,0,0
17479,opted_in,gated_content,6,1,2,0,0,0
17480,opted_in,event,5,0,4,1,0,0
17481,opted_in,gated_content,14,0,6,0,0,0
17482,opted_in,gated_content,8,3,1,2,0,0
17483,opted_out,import,2,1,0,2,0,0
17484,opted_in,import,11,0,0,0,0,0
17486,opted_in,import,7,0,0,0,0,0
17487,opted_in,newsletter,7,3,3,0,0,0
17488,unknown,unknown,15,3,0,2,0,1
17489,opted_in,newsletter,11,4,3,1,0,0
17490,opted_in,signup_form,7,3,2,0,0,0
17491,opted_in,gated_content,10,2,6,1,1,1
17492,opted_in,event,15,2,7,0,1,0
17493,opted_in,gated_content,7,0,0,1,0,0
17494,unknown,unknown,10,3,0,1,0,1
17495,opted_in,event,6,0,0,0,0,0
17496,opted_out,newsletter,5,2,0,1,0,1
17497,opted_in,import,4,3,6,2,0,1
17498,opted_in,signup_form,5,0,0,0,0,0
17499,opted_in,gated_content,5,1,1,1,0,0
17500,opted_in,gated_content,11,1,5,2,1,0
17501,unknown,unknown,4,4,0,1,0,0
17502,opted_in,signup_form,5,1,0,2,0,0
17503,opted_in,event,8,2,5,2,0,0
17504,opted_in,signup_form,5,1,2,0,0,0
17505,opted_out,newsletter,10,1,0,0,0,1
17506,opted_in,event,5,1,1,3,0,0
17507,unknown,unknown,6,2,0,1,0,0
17508,opted_in,signup_form,10,2,4,1,1,0
17509,opted_in,signup_form,5,1,4,0,1,0
17510,unknown,unknown,15,4,0,1,0,0
17511,opted_in,signup_form,7,3,4,1,1,0
17512,unknown,unknown,5,1,0,0,0,0
17513,opted_in,event,8,1,4,0,0,0
17514,opted_in,gated_content,8,1,2,0,0,0
17515,unknown,unknown,5,0,0,0,0,0
17516,opted_out,signup_form,8,2,0,1,0,1
17517,opted_in,import,7,1,3,2,1,0
17518,opted_in,signup_form,13,2,2,2,1,0
17519,opted_in,event,12,1,1,1,0,0
17520,unknown,unknown,5,2,0,2,1,0
17521,opted_in,gated_content,1,1,2,1,0,0
17522,opted_in,signup_form,9,4,1,1,0,0
17523,opted_in,gated_content,7,2,4,0,0,0
17524,unknown,unknown,6,1,0,1,0,0
17525,opted_in,gated_content,6,1,5,0,0,0
17526,unknown,unknown,11,2,0,0,0,0
17527,opted_in,gated_content,7,1,5,1,0,0
17528,opted_in,gated_content,15,2,7,2,1,0
