contact_id,acquisition_channel,signup_date,has_purchase,days_since_last_activity,consent_status,consent_source,page_views,key_page_views,email_clicks,form_submits,demo_request,webinar_signup
L01559,Paid Social,2026-02-02,0,100,opted_out,import,6,1,0,2,0,1
L01560,Paid Social,2026-03-22,0,109,opted_in,gated_content,3,0,0,0,0,0
L01561,Paid Social,2026-03-08,0,105,opted_out,newsletter,9,0,0,0,0,0
L01562,Paid Social,2026-05-11,0,84,opted_in,gated_content,6,4,1,1,0,0
L01563,Paid Social,2025-12-22,0,158,opted_out,event,4,0,0,1,0,0
L01564,Paid Social,2026-03-07,0,108,opted_out,newsletter,3,0,0,0,0,0
L01565,Paid Social,2026-04-04,0,136,opted_in,signup_form,7,0,5,0,0,0
L01566,Paid Social,2026-01-09,0,120,opted_out,gated_content,2,0,0,0,0,0
L01567,Paid Social,2026-01-15,0,96,opted_in,signup_form,8,0,1,0,1,0
L01568,Paid Social,2026-04-16,0,84,opted_in,gated_content,11,1,3,0,1,1
L01569,Paid Social,2026-02-24,0,139,opted_in,newsletter,3,3,1,0,0,0
L01570,Paid Social,2026-05-15,0,101,unknown,unknown,4,0,0,0,0,0
L01571,Paid Social,2026-04-26,0,85,unknown,unknown,9,0,0,0,0,0
L01572,Paid Social,2026-01-17,0,29,unknown,unknown,10,2,0,1,0,0
L01573,Paid Social,2026-04-15,0,146,unknown,unknown,5,0,0,1,0,0
L01574,Paid Social,2025-12-22,0,89,unknown,unknown,7,1,0,1,0,0
L01575,Paid Social,2025-12-10,0,117,opted_out,import,0,0,0,1,0,0
L01576,Paid Social,2026-05-16,0,59,opted_out,gated_content,8,3,0,1,1,1
L01577,Paid Social,2026-05-14,0,66,opted_out,import,12,0,0,2,0,0
L01578,Paid Social,2026-02-03,0,58,opted_in,signup_form,9,3,4,2,0,0
L01579,Paid Social,2026-03-12,0,80,opted_out,newsletter,1,1,0,0,0,0
L01580,Paid Social,2026-01-11,0,122,opted_in,event,7,3,3,1,0,0
L01581,Paid Social,2026-02-10,0,120,unknown,unknown,7,0,0,0,0,0
L01582,Paid Social,2025-12-25,0,124,unknown,unknown,7,2,0,0,0,0
L01583,Paid Social,2025-12-17,0,133,unknown,unknown,5,1,0,0,0,0
L01584,Paid Social,2026-02-11,0,102,unknown,unknown,7,1,0,0,0,0
L01585,Paid Social,2026-03-01,0,65,opted_out,newsletter,5,2,0,0,0,0
L01586,Paid Social,2026-02-03,0,65,opted_in,signup_form,5,2,4,1,1,0
L01587,Paid Social,2026-02-04,0,119,opted_in,import,0,0,1,0,0,0
L01588,Paid Social,2026-01-16,0,112,opted_out,event,3,0,0,2,0,0
L01589,Paid Social,2026-03-13,0,119,opted_in,gated_content,11,1,1,0,1,0
L01590,Paid Social,2025-12-13,0,114,opted_in,import,3,0,0,0,0,0
L01591,Paid Social,2026-02-17,0,30,opted_out,event,12,1,0,2,0,0
L01592,Paid Social,2026-03-10,0,146,opted_in,event,2,0,0,0,0,0
L01593,Paid Social,2026-03-07,0,125,unknown,unknown,8,1,0,0,0,0
L01594,Paid Social,2026-01-14,0,152,unknown,unknown,6,1,0,2,0,0
L01595,Paid Social,2026-03-22,0,41,opted_in,signup_form,6,1,1,1,0,1
L01596,Paid Social,2025-12-20,0,121,opted_in,newsletter,0,0,0,0,0,0
L01597,Paid Social,2026-02-18,0,113,opted_in,newsletter,1,0,0,0,0,0
L01598,Paid Social,2026-04-02,0,76,opted_out,import,15,1,0,0,0,0
L01599,Paid Social,2025-12-14,0,117,opted_in,gated_content,2,0,0,0,0,0
L01600,Paid Social,2026-05-09,0,78,opted_in,gated_content,0,0,0,0,0,0
L01601,Paid Social,2026-05-23,0,91,opted_in,newsletter,0,0,0,1,0,0
L01602,Paid Social,2026-01-05,0,99,opted_in,newsletter,5,2,4,2,0,0
L01603,Paid Social,2026-05-14,0,79,opted_in,gated_content,11,2,3,2,0,1
L01604,Paid Social,2026-02-27,0,66,opted_out,gated_content,5,0,0,1,0,0
L01605,Paid Social,2026-03-05,0,94,unknown,unknown,5,3,0,1,0,1
L01606,Paid Social,2026-03-02,0,53,opted_out,import,10,2,0,1,0,0
L01607,Paid Social,2026-03-01,0,127,opted_in,gated_content,9,1,4,1,1,0
L01608,Paid Social,2026-05-10,0,123,opted_in,signup_form,2,0,0,0,0,0
L01609,Paid Social,2025-12-27,0,100,unknown,unknown,2,1,0,1,0,0
L01610,Paid Social,2025-12-27,0,90,opted_in,newsletter,9,1,2,0,0,0
L01611,Paid Social,2026-01-27,0,72,opted_in,event,4,2,0,1,0,0
L01612,Paid Social,2026-04-24,0,86,unknown,unknown,2,0,0,1,0,0
L01613,Paid Social,2025-12-14,0,134,opted_in,import,1,0,0,0,0,0
L01614,Paid Social,2026-01-04,0,108,opted_out,newsletter,6,0,0,0,0,0
L01615,Paid Social,2025-12-08,0,141,opted_in,signup_form,11,1,0,0,0,0
L01616,Paid Social,2026-01-20,0,87,opted_in,event,4,0,0,0,0,0
L01617,Paid Social,2026-05-22,0,113,opted_in,signup_form,2,0,2,1,0,0
L01618,Paid Social,2025-12-21,0,97,unknown,unknown,5,2,0,1,0,0
L01619,Paid Social,2025-12-17,0,108,unknown,unknown,2,0,0,1,0,0
L01620,Paid Social,2026-02-26,0,56,opted_in,signup_form,9,2,4,0,0,0
L01621,Paid Social,2026-03-24,0,70,opted_in,signup_form,9,1,3,0,1,1
L01622,Paid Social,2025-12-26,0,27,opted_in,newsletter,12,2,5,2,0,0
L01623,Paid Social,2025-12-20,0,124,opted_in,signup_form,10,2,1,0,0,0
L01624,Paid Social,2026-03-17,0,137,opted_in,gated_content,9,0,0,0,0,0
L01625,Paid Social,2025-12-25,0,101,opted_out,newsletter,5,3,0,1,0,1
L01626,Paid Social,2026-03-23,0,84,opted_in,event,7,2,2,0,0,0
L01627,Paid Social,2026-01-15,0,86,opted_in,newsletter,8,1,3,1,0,0
L01628,Paid Social,2025-12-02,0,117,opted_in,signup_form,5,0,0,0,0,0
L01629,Paid Social,2026-05-27,0,106,opted_in,event,7,1,2,0,0,0
L01630,Paid Social,2026-05-15,0,135,opted_out,event,3,0,0,1,0,0
L01631,Paid Social,2026-03-16,0,117,opted_in,import,11,0,1,0,0,0
L01632,Paid Social,2026-01-16,0,163,opted_in,newsletter,10,2,2,0,0,0
L01633,Paid Social,2026-04-22,0,140,opted_in,event,3,0,1,0,0,0
L01634,Paid Social,2025-12-22,0,57,opted_in,newsletter,0,0,3,0,0,0
L01635,Paid Social,2025-12-27,0,133,opted_in,newsletter,4,0,3,1,0,0
L01636,Paid Social,2026-04-09,0,59,unknown,unknown,10,0,0,1,1,0
L01637,Paid Social,2026-05-09,0,103,unknown,unknown,12,2,0,0,0,0
L01638,Paid Social,2026-03-26,0,66,opted_out,gated_content,4,1,0,2,0,0
L01639,Paid Social,2026-05-24,0,92,unknown,unknown,10,3,0,0,0,0
L01640,Paid Social,2026-02-05,0,57,opted_in,newsletter,14,3,3,0,0,1
L01641,Paid Social,2026-05-15,0,62,opted_in,import,7,0,5,0,0,0
L01642,Paid Social,2026-03-20,0,123,opted_in,signup_form,3,1,0,1,0,0
L01643,Paid Social,2026-03-04,0,131,opted_in,import,6,2,0,1,1,0
L01644,Paid Social,2026-04-22,0,85,unknown,unknown,1,1,0,0,0,0
L01645,Paid Social,2026-02-25,0,101,opted_out,import,12,0,0,0,0,0
L01646,Paid Social,2026-05-09,0,66,opted_in,signup_form,10,2,4,1,1,0
L01647,Paid Social,2026-04-21,0,97,unknown,unknown,1,0,0,1,0,0
L01648,Paid Social,2025-12-11,0,134,opted_in,gated_content,1,1,0,0,0,0
L01649,Paid Social,2026-03-09,0,106,opted_in,newsletter,8,0,1,0,0,0
L01650,Paid Social,2026-02-10,0,113,opted_out,signup_form,2,2,0,0,0,0
L01651,Paid Social,2026-02-09,0,22,opted_in,event,10,1,0,0,0,0
L01652,Paid Social,2026-02-09,0,79,unknown,unknown,2,2,0,1,0,0
L01653,Paid Social,2026-04-17,0,63,opted_in,newsletter,5,0,2,0,1,0
L01654,Paid Social,2025-12-23,0,125,unknown,unknown,10,2,0,0,0,0
L01655,Paid Social,2026-05-26,0,130,unknown,unknown,6,1,0,0,0,0
L01656,Paid Social,2025-12-02,0,105,opted_in,event,9,0,1,1,0,0
L01657,Paid Social,2026-03-19,0,107,opted_out,event,6,1,0,0,0,0
L01658,Paid Social,2026-04-19,0,19,opted_in,signup_form,8,2,1,1,0,0
L01659,Paid Social,2026-05-18,0,98,opted_in,newsletter,1,1,3,0,0,0
L01660,Paid Social,2026-05-05,0,147,opted_in,import,6,0,1,0,0,0
L01661,Paid Social,2026-02-04,0,110,opted_in,signup_form,9,0,0,0,0,0
L01662,Paid Social,2026-05-07,0,153,unknown,unknown,4,2,0,0,0,0
L01663,Paid Social,2026-05-19,0,130,unknown,unknown,0,0,0,0,0,0
L01664,Paid Social,2026-04-18,0,51,opted_in,newsletter,5,2,2,1,0,1
L01665,Paid Social,2026-02-16,0,109,unknown,unknown,11,1,0,1,0,0
L01666,Paid Social,2025-12-22,0,73,unknown,unknown,5,0,0,1,0,0
L01667,Paid Social,2026-03-26,0,30,opted_in,newsletter,7,2,1,1,0,0
L01668,Paid Social,2026-05-12,0,109,opted_in,event,6,1,0,0,0,0
L01669,Paid Social,2025-12-07,0,83,opted_in,import,6,3,0,0,0,0
L01670,Paid Social,2025-12-07,0,104,opted_in,gated_content,4,0,0,0,0,0
L01671,Paid Social,2026-02-01,0,123,unknown,unknown,5,0,0,0,0,0
L01672,Paid Social,2025-12-08,0,113,opted_in,signup_form,5,1,2,1,0,0
L01673,Paid Social,2026-02-15,0,109,opted_in,event,0,0,0,0,0,0
L01674,Paid Social,2026-01-22,0,53,opted_in,gated_content,7,1,0,1,0,0
L01675,Paid Social,2026-05-09,0,117,opted_in,event,4,0,3,0,0,1
L01676,Paid Social,2026-02-08,0,84,opted_in,event,5,0,0,1,0,0
L01677,Paid Social,2026-04-01,0,92,unknown,unknown,4,1,0,0,0,0
L01678,Paid Social,2026-05-21,0,56,opted_in,event,11,2,5,1,1,0
L01679,Paid Social,2025-12-13,0,71,opted_in,event,6,3,1,0,0,0
L01680,Paid Social,2026-01-07,0,89,opted_in,signup_form,6,1,4,1,0,0
L01681,Paid Social,2026-01-04,0,103,unknown,unknown,3,0,0,0,0,0
L01682,Paid Social,2026-03-01,0,151,opted_in,newsletter,4,0,1,0,0,0
L01683,Paid Social,2026-01-27,0,72,opted_in,newsletter,8,1,0,0,0,0
L01684,Paid Social,2026-03-27,0,94,unknown,unknown,7,1,0,1,0,0
L01685,Paid Social,2026-03-13,0,156,opted_in,import,0,0,0,0,0,0
L01686,Paid Social,2025-12-01,0,62,opted_in,import,4,2,2,1,0,1
L01687,Paid Social,2025-12-03,0,89,opted_in,gated_content,11,3,2,0,1,0
L01688,Paid Social,2026-01-01,0,89,opted_out,newsletter,4,2,0,0,0,1
L01689,Paid Social,2026-05-18,0,126,unknown,unknown,9,1,0,1,0,0
L01690,Paid Social,2026-01-02,0,72,opted_in,gated_content,10,1,2,0,0,0
L01691,Paid Social,2026-03-13,0,63,opted_in,import,3,3,1,1,1,1
L01692,Paid Social,2026-04-19,0,138,opted_out,signup_form,3,3,0,0,0,0
L01693,Paid Social,2025-12-27,0,96,opted_in,newsletter,0,0,4,1,0,0
L01694,Paid Social,2026-01-09,0,58,opted_out,signup_form,4,2,0,0,0,0
L01695,Paid Social,2026-02-28,0,70,opted_in,event,8,1,3,0,0,0
L01696,Paid Social,2026-01-20,0,95,opted_in,signup_form,3,1,4,1,0,0
L01697,Paid Social,2026-04-25,0,43,opted_in,signup_form,12,3,3,2,1,0
L01698,Paid Social,2026-01-10,0,109,unknown,unknown,4,2,0,1,0,0
L01699,Paid Social,2026-04-01,0,65,opted_in,signup_form,10,2,2,0,1,0
L01700,Paid Social,2026-02-27,0,87,opted_in,event,6,0,1,1,0,0
L01701,Paid Social,2025-12-23,0,84,unknown,unknown,5,1,0,0,1,0
L01702,Paid Social,2026-05-24,0,51,opted_out,event,9,2,0,1,0,0
L01703,Paid Social,2026-03-23,0,105,unknown,unknown,7,1,0,0,0,0
L01704,Paid Social,2026-04-04,0,111,opted_out,import,5,2,0,1,0,0
L01705,Paid Social,2026-04-04,0,97,opted_out,signup_form,4,1,0,1,0,0
L01706,Paid Social,2026-03-05,0,145,opted_in,gated_content,3,2,1,0,0,0
L01707,Paid Social,2026-01-04,0,72,opted_in,import,2,0,3,0,0,0
L01708,Paid Social,2025-12-22,0,114,unknown,unknown,8,2,0,2,0,0
L01709,Paid Social,2025-12-19,0,47,opted_in,gated_content,3,3,1,2,0,0
L01710,Paid Social,2026-05-18,0,75,opted_in,gated_content,4,0,5,0,0,0
L01711,Paid Social,2026-03-07,0,104,opted_in,signup_form,7,2,2,0,0,0
L01712,Paid Social,2026-03-11,0,203,unknown,unknown,2,0,0,0,0,0
L01713,Paid Social,2026-03-22,0,104,opted_out,newsletter,2,2,0,0,0,0
L01714,Paid Social,2026-05-23,0,79,opted_in,newsletter,4,1,0,0,1,0
L01715,Paid Social,2025-12-17,0,103,opted_in,import,7,1,6,1,0,0
L01716,Paid Social,2026-05-05,0,81,unknown,unknown,11,2,0,0,0,0
L01717,Paid Social,2026-04-24,0,125,opted_in,import,7,1,1,0,0,0
L01718,Paid Social,2026-02-25,0,123,opted_out,signup_form,7,0,0,0,0,0
L01719,Paid Social,2026-03-18,0,77,unknown,unknown,8,0,0,1,0,0
L01720,Paid Social,2026-01-24,0,103,opted_out,event,3,1,0,0,0,0
L01721,Paid Social,2026-05-24,0,82,unknown,unknown,8,4,0,1,0,0
L01722,Paid Social,2026-05-25,0,114,unknown,unknown,0,0,0,0,0,0
L01723,Paid Social,2025-12-13,0,79,opted_in,signup_form,10,1,1,1,0,0
L01724,Paid Social,2026-02-20,0,107,unknown,unknown,4,2,0,0,0,0
L01725,Paid Social,2025-12-04,0,121,opted_in,signup_form,6,0,2,0,0,0
L01726,Paid Social,2026-05-13,0,112,opted_in,import,1,1,0,0,0,0
L01727,Paid Social,2026-05-01,0,151,opted_in,event,1,0,1,0,0,0
L01728,Paid Social,2026-02-03,0,36,opted_in,event,9,1,6,0,0,0
L01729,Paid Social,2026-05-05,0,99,unknown,unknown,7,0,0,0,0,0
L01730,Paid Social,2026-05-13,0,100,opted_out,newsletter,7,0,0,1,0,0
L01731,Paid Social,2025-12-05,0,112,opted_in,event,9,2,0,0,0,0
L01732,Paid Social,2026-04-20,0,46,opted_in,newsletter,9,2,3,2,0,0
L01733,Paid Social,2026-01-05,0,89,opted_out,newsletter,5,0,0,2,0,0
L01734,Paid Social,2026-03-03,0,77,opted_out,newsletter,10,0,0,0,0,0
L01735,Paid Social,2026-02-01,0,99,opted_in,signup_form,3,1,7,1,0,0
L01736,Paid Social,2026-04-18,0,85,opted_in,import,5,1,0,1,0,0
L01737,Paid Social,2026-03-01,0,157,opted_in,gated_content,5,1,1,0,0,0
L01738,Paid Social,2026-03-18,0,122,unknown,unknown,3,2,0,0,0,0
L01739,Paid Social,2026-03-25,0,100,opted_out,newsletter,0,0,0,0,1,0
L01740,Paid Social,2025-12-17,0,107,opted_in,import,6,1,1,1,1,0
L01741,Paid Social,2026-02-25,0,103,opted_in,newsletter,7,1,3,1,0,0
L01742,Paid Social,2026-01-24,0,61,opted_in,import,6,1,3,1,0,0
L01743,Paid Social,2025-12-04,0,117,opted_out,signup_form,2,0,0,0,0,0
L01744,Paid Social,2026-02-19,0,74,unknown,unknown,10,4,0,0,0,1
L01745,Paid Social,2026-05-21,0,57,opted_out,newsletter,6,1,0,1,1,0
L01746,Paid Social,2026-01-01,0,49,opted_in,signup_form,9,1,0,0,0,0
L01747,Paid Social,2026-05-21,0,82,opted_out,newsletter,11,1,0,0,0,1
L01748,Paid Social,2026-05-19,0,84,opted_in,event,3,1,1,0,0,0
L01749,Paid Social,2025-12-11,0,93,opted_in,gated_content,2,2,1,1,0,0
L01750,Paid Social,2026-03-11,0,141,opted_in,event,3,1,3,0,0,0
L01751,Paid Social,2026-01-24,0,105,unknown,unknown,4,1,0,1,0,0
L01752,Paid Social,2026-01-11,0,53,opted_in,gated_content,11,3,3,0,0,0
L01753,Paid Social,2026-05-21,0,86,opted_in,newsletter,12,1,4,2,0,0
L01754,Paid Social,2026-01-15,0,140,unknown,unknown,9,2,0,1,1,0
L01755,Paid Social,2025-12-20,0,109,unknown,unknown,8,1,0,1,1,0
L01756,Paid Social,2026-05-22,0,46,opted_in,signup_form,7,3,3,2,0,0
L01757,Paid Social,2026-04-07,0,142,unknown,unknown,7,0,0,1,0,0
L01758,Paid Social,2025-12-13,0,80,opted_in,gated_content,8,1,6,1,0,0
L01759,Paid Social,2026-04-28,0,193,opted_in,import,1,1,0,1,0,0
L01760,Paid Social,2026-01-19,0,150,opted_in,import,3,2,3,0,0,0
L01761,Paid Social,2026-05-14,0,125,opted_out,event,11,2,0,2,0,1
L01762,Paid Social,2026-04-11,0,69,opted_out,signup_form,4,3,0,0,0,1
L01763,Paid Social,2026-03-01,0,127,unknown,unknown,0,0,0,0,0,0
L01764,Paid Social,2026-04-05,0,109,opted_in,signup_form,1,0,2,1,0,0
L01765,Paid Social,2026-05-15,0,128,opted_in,gated_content,10,1,0,1,0,0
L01766,Paid Social,2026-02-09,0,56,opted_in,newsletter,9,1,4,0,0,1
L01767,Paid Social,2026-05-25,0,115,opted_in,gated_content,2,0,1,0,0,0
L01768,Paid Social,2026-03-15,0,33,opted_in,event,2,1,2,2,0,0
L01769,Paid Social,2026-01-04,0,56,opted_in,gated_content,18,2,4,1,0,0
L01770,Paid Social,2026-03-12,0,39,opted_in,signup_form,20,1,4,1,0,0
L01771,Paid Social,2026-05-28,0,79,opted_out,import,3,0,0,0,0,0
L01772,Paid Social,2026-01-04,0,137,opted_out,gated_content,4,1,0,0,0,0
L01773,Paid Social,2025-12-20,0,169,unknown,unknown,2,0,0,0,0,0
L01774,Paid Social,2026-03-17,0,101,opted_in,gated_content,4,2,4,1,0,0
L01775,Paid Social,2026-05-08,0,6,opted_in,newsletter,10,3,5,0,1,0
L01776,Paid Social,2026-01-14,0,106,unknown,unknown,2,2,0,0,0,0
L01777,Paid Social,2026-03-03,0,86,opted_in,event,13,2,3,0,0,0
L01778,Paid Social,2026-03-16,0,47,opted_in,gated_content,7,2,3,1,0,0
L01779,Paid Social,2026-02-16,0,38,opted_in,gated_content,8,0,4,1,0,1
L01780,Paid Social,2026-05-22,0,81,opted_out,event,11,0,0,0,0,0
L01781,Paid Social,2026-05-01,0,68,opted_in,gated_content,4,2,4,2,0,0
L01782,Paid Social,2026-02-01,0,63,opted_out,event,10,0,0,0,0,0
L01783,Paid Social,2026-04-17,0,104,opted_out,gated_content,2,0,0,0,0,0
L01784,Paid Social,2026-02-05,0,146,unknown,unknown,0,0,0,0,0,0
L01785,Paid Social,2026-02-16,0,23,opted_in,newsletter,9,2,5,2,1,0
L01786,Paid Social,2026-02-11,0,128,opted_in,import,6,2,5,0,0,0
L01787,Paid Social,2026-02-05,0,83,opted_out,gated_content,0,0,0,0,0,0
L01788,Paid Social,2026-01-21,0,116,unknown,unknown,7,0,0,0,0,0
L01789,Paid Social,2026-03-11,0,101,opted_in,import,6,1,2,0,0,1
L01790,Paid Social,2025-12-14,0,123,opted_in,import,0,0,0,0,0,0
L01791,Paid Social,2025-12-21,0,92,unknown,unknown,6,0,0,0,0,0
L01792,Paid Social,2026-05-24,0,101,opted_in,newsletter,5,0,2,0,0,0
L01793,Paid Social,2025-12-11,0,85,unknown,unknown,0,0,0,1,0,0
L01794,Paid Social,2025-12-13,0,98,opted_in,newsletter,3,2,2,0,0,0
L01795,Paid Social,2026-03-01,0,106,opted_in,signup_form,5,2,4,0,0,0
L01796,Paid Social,2026-03-07,0,109,opted_out,event,6,2,0,1,0,0
L01797,Paid Social,2026-02-17,0,59,opted_out,import,12,1,0,0,0,1
L01798,Paid Social,2026-01-18,0,136,opted_in,gated_content,0,0,2,0,0,0
L01799,Paid Social,2026-05-19,0,126,opted_in,newsletter,6,0,0,0,0,0
L01800,Paid Social,2026-03-04,0,136,opted_out,signup_form,3,0,0,1,0,0
L01801,Paid Social,2026-03-28,0,98,opted_in,event,8,0,2,0,0,0
L01802,Paid Social,2026-04-21,0,64,opted_in,import,7,2,3,0,1,0
L01803,Paid Social,2026-02-24,0,94,opted_in,signup_form,6,2,2,2,0,0
L01804,Paid Social,2026-04-14,0,61,opted_in,import,7,1,6,1,0,1
L01805,Paid Social,2026-05-14,0,72,opted_in,event,10,2,2,0,0,1
L01806,Paid Social,2025-12-21,0,85,opted_in,gated_content,11,3,1,0,0,0
L01807,Paid Social,2026-03-10,0,95,opted_in,event,0,0,0,1,0,0
L01808,Paid Social,2026-04-08,0,86,opted_in,import,5,0,0,1,0,1
L01809,Paid Social,2026-03-28,0,103,unknown,unknown,8,0,0,1,0,0
L01810,Paid Social,2026-03-25,0,92,opted_out,gated_content,3,0,0,1,0,0
L01811,Paid Social,2026-02-20,0,124,opted_out,event,7,1,0,0,0,0
L01812,Paid Social,2025-12-19,0,117,opted_in,event,5,1,2,1,0,0
L01813,Paid Social,2026-01-14,0,103,opted_in,gated_content,2,2,1,0,1,1
L01814,Paid Social,2026-05-05,0,137,unknown,unknown,0,0,0,0,0,0
L01815,Paid Social,2025-12-04,0,63,unknown,unknown,3,3,0,0,0,0
L01816,Paid Social,2026-04-26,0,135,opted_in,event,4,0,3,1,0,0
L01817,Paid Social,2025-12-09,0,123,opted_in,import,4,0,0,1,0,0
L01818,Paid Social,2026-02-06,0,100,opted_out,newsletter,2,1,0,0,0,0
L01819,Paid Social,2025-12-19,0,43,opted_in,import,5,1,1,0,0,0
L01820,Paid Social,2026-05-21,0,129,opted_in,event,0,0,0,1,0,0
L01821,Paid Social,2026-03-12,0,35,opted_in,gated_content,15,4,5,0,0,1
L01822,Paid Social,2026-03-17,0,37,opted_out,import,12,3,0,1,1,0
L01823,Paid Social,2026-04-20,0,90,opted_in,import,7,1,3,2,0,0
L01824,Paid Social,2026-01-14,0,101,opted_in,gated_content,0,0,0,1,0,0
L01825,Paid Social,2026-04-20,0,123,opted_out,import,5,0,0,0,0,0
L01826,Paid Social,2026-02-01,0,116,opted_in,signup_form,11,0,0,0,1,0
L01827,Paid Social,2026-04-09,0,120,opted_in,gated_content,0,0,0,2,0,0
L01828,Paid Social,2025-12-26,0,71,unknown,unknown,8,1,0,1,0,0
L01829,Paid Social,2025-12-16,0,104,opted_in,event,15,0,5,1,0,0
L01830,Paid Social,2026-01-09,0,91,opted_in,event,11,0,0,0,0,0
L01831,Paid Social,2026-05-09,0,124,opted_in,signup_form,0,0,2,0,0,0
L01832,Paid Social,2026-05-26,0,108,opted_in,event,3,0,1,0,0,0
L01833,Paid Social,2026-02-03,0,98,unknown,unknown,5,0,0,1,0,0
L01834,Paid Social,2026-04-28,0,89,opted_in,newsletter,8,0,0,2,0,0
L01835,Paid Social,2026-03-09,0,21,unknown,unknown,3,1,0,0,0,0
L01836,Paid Social,2026-05-24,0,118,opted_in,newsletter,1,1,1,0,0,0
L01837,Paid Social,2026-05-25,0,127,opted_in,gated_content,6,1,0,0,0,0
L01838,Paid Social,2025-12-08,0,100,unknown,unknown,5,1,0,0,0,0
L01839,Paid Social,2026-03-16,0,84,opted_out,signup_form,12,3,0,0,0,0
L01840,Paid Social,2025-12-01,0,125,opted_out,import,7,1,0,0,0,0
L01841,Paid Social,2026-01-06,0,89,opted_in,gated_content,7,1,4,0,0,0
L01842,Paid Social,2026-05-23,0,85,unknown,unknown,6,4,0,2,1,0
L01843,Paid Social,2026-03-01,0,156,unknown,unknown,2,0,0,0,0,0
L01844,Paid Social,2026-03-24,0,113,opted_in,gated_content,5,0,0,1,0,0
L01845,Paid Social,2026-04-19,0,49,unknown,unknown,9,0,0,2,1,0
L01846,Paid Social,2026-01-05,0,94,opted_in,import,10,3,6,2,0,0
L01847,Paid Social,2026-02-06,0,39,unknown,unknown,8,3,0,3,1,0
L01848,Paid Social,2026-03-06,0,84,opted_out,newsletter,10,1,0,0,0,0
L01849,Paid Social,2026-03-19,0,59,opted_out,signup_form,7,1,0,1,0,1
L01850,Paid Social,2025-12-12,0,126,unknown,unknown,4,1,0,2,0,0
L01851,Paid Social,2025-12-06,0,139,opted_out,event,4,0,0,1,0,1
L01852,Paid Social,2026-02-11,0,50,opted_in,signup_form,6,1,10,1,1,0
L01853,Paid Social,2026-03-02,0,66,unknown,unknown,14,4,0,0,0,0
L01854,Paid Social,2026-05-04,0,89,opted_in,newsletter,0,0,0,0,0,0
L01855,Paid Social,2025-12-20,0,206,opted_out,signup_form,4,0,0,1,0,0
L01856,Paid Social,2026-02-21,0,106,opted_out,import,1,0,0,0,0,0
L01857,Paid Social,2026-05-27,0,92,opted_out,newsletter,3,1,0,0,1,0
L01858,Paid Social,2026-01-11,0,116,unknown,unknown,4,0,0,0,0,1
L01859,Paid Social,2026-02-15,0,132,opted_in,event,4,2,0,0,0,0
L01860,Paid Social,2026-02-21,0,68,opted_in,gated_content,2,2,3,0,0,0
L01861,Paid Social,2026-04-06,0,71,opted_in,gated_content,6,4,6,1,0,1
L01862,Paid Social,2026-03-09,0,102,opted_out,newsletter,5,0,0,0,0,1
L01863,Paid Social,2026-05-18,0,99,opted_in,gated_content,7,2,5,0,0,0
L01864,Paid Social,2025-12-03,0,167,opted_in,newsletter,4,0,0,1,0,0
L01865,Paid Social,2026-01-17,0,121,opted_in,gated_content,3,0,4,1,0,0
L01866,Paid Social,2026-04-26,0,135,opted_out,newsletter,3,0,0,0,0,0
L01867,Paid Social,2026-02-10,0,134,unknown,unknown,3,0,0,0,0,0
L01868,Paid Social,2026-02-21,0,79,unknown,unknown,9,2,0,1,0,1
L01869,Paid Social,2026-05-05,0,155,unknown,unknown,0,0,0,0,0,0
L01870,Paid Social,2026-04-18,0,160,opted_out,import,5,1,0,0,0,0
L01871,Paid Social,2026-05-23,0,138,opted_in,newsletter,2,0,0,0,0,0
L01872,Paid Social,2026-05-14,0,88,opted_in,event,5,0,5,1,0,0
L01873,Paid Social,2026-02-13,0,40,unknown,unknown,8,3,0,1,0,0
L01874,Paid Social,2026-05-17,0,137,opted_in,event,4,2,0,0,0,0
L01875,Paid Social,2026-04-28,0,65,opted_in,import,7,2,1,1,0,0
L01876,Paid Social,2025-12-25,0,80,opted_in,newsletter,3,0,5,1,0,0
L01877,Paid Social,2026-01-01,0,124,unknown,unknown,3,1,0,0,0,0
L01878,Paid Social,2026-03-04,0,112,opted_in,gated_content,6,1,3,1,0,0
L01879,Paid Social,2026-04-03,0,131,opted_in,newsletter,6,2,3,0,0,1
L01880,Paid Social,2026-03-08,0,128,unknown,unknown,2,1,0,1,0,0
L01881,Paid Social,2026-05-11,0,56,opted_out,newsletter,10,3,0,2,1,1
L01882,Paid Social,2026-02-22,0,88,unknown,unknown,1,0,0,0,0,0
L01883,Paid Social,2026-02-08,0,101,opted_in,newsletter,7,0,4,1,0,0
L01884,Paid Social,2026-04-20,0,77,opted_in,newsletter,12,1,1,0,0,0
L01885,Paid Social,2026-04-20,0,85,unknown,unknown,6,0,0,1,0,0
L01886,Paid Social,2026-04-13,0,11,opted_in,event,7,2,0,1,0,0
L01887,Paid Social,2026-03-08,0,72,opted_in,event,2,1,1,0,0,0
L01888,Paid Social,2026-03-13,0,185,opted_out,gated_content,7,1,0,0,0,0
L01889,Paid Social,2026-01-25,0,80,unknown,unknown,6,1,0,0,0,0
L01890,Paid Social,2026-03-24,0,62,opted_in,signup_form,0,0,1,0,0,0
L01891,Paid Social,2026-01-18,0,129,opted_in,gated_content,1,1,0,0,0,0
L01892,Paid Social,2025-12-22,0,57,unknown,unknown,10,2,0,0,1,0
