customer_id,acquisition_channel,cohort_month,signup_date,order_id,order_date,order_value_eur
C00718,Paid Social,2026-01,2026-01-01,C00718-1,2026-01-01,68.94
C00719,Paid Social,2026-01,2026-01-27,C00719-1,2026-01-27,36.43
C00720,Paid Social,2025-12,2025-12-24,C00720-1,2025-12-24,110.81
C00721,Paid Social,2026-04,2026-04-22,C00721-1,2026-04-22,71.36
C00721,Paid Social,2026-04,2026-04-22,C00721-2,2026-05-14,103.27
C00722,Paid Social,2026-03,2026-03-27,C00722-1,2026-03-27,46.37
C00722,Paid Social,2026-03,2026-03-27,C00722-2,2026-04-29,67.46
C00723,Paid Social,2026-01,2026-01-16,C00723-1,2026-01-16,89.97
C00723,Paid Social,2026-01,2026-01-16,C00723-2,2026-02-26,70.54
C00723,Paid Social,2026-01,2026-01-16,C00723-3,2026-03-05,97.0
C00724,Paid Social,2026-01,2026-01-19,C00724-1,2026-01-19,54.78
C00725,Paid Social,2025-12,2025-12-21,C00725-1,2025-12-21,42.61
C00726,Paid Social,2026-01,2026-01-25,C00726-1,2026-01-25,34.17
C00726,Paid Social,2026-01,2026-01-25,C00726-2,2026-02-15,15.0
C00727,Paid Social,2026-05,2026-05-28,C00727-1,2026-05-28,75.05
C00728,Paid Social,2026-04,2026-04-21,C00728-1,2026-04-21,96.36
C00729,Paid Social,2026-05,2026-05-11,C00729-1,2026-05-11,69.78
C00730,Paid Social,2026-02,2026-02-06,C00730-1,2026-02-06,84.49
C00731,Paid Social,2026-05,2026-05-15,C00731-1,2026-05-15,77.4
C00732,Paid Social,2026-01,2026-01-15,C00732-1,2026-01-15,58.53
C00733,Paid Social,2026-02,2026-02-22,C00733-1,2026-02-22,69.96
C00733,Paid Social,2026-02,2026-02-22,C00733-2,2026-04-03,79.91
C00734,Paid Social,2026-05,2026-05-06,C00734-1,2026-05-06,74.37
C00735,Paid Social,2026-01,2026-01-24,C00735-1,2026-01-24,50.64
C00736,Paid Social,2026-01,2026-01-03,C00736-1,2026-01-03,108.6
C00737,Paid Social,2026-01,2026-01-27,C00737-1,2026-01-27,71.46
C00737,Paid Social,2026-01,2026-01-27,C00737-2,2026-03-14,81.02
C00738,Paid Social,2026-01,2026-01-28,C00738-1,2026-01-28,49.01
C00739,Paid Social,2026-03,2026-03-21,C00739-1,2026-03-21,90.76
C00740,Paid Social,2026-01,2026-01-10,C00740-1,2026-01-10,96.1
C00741,Paid Social,2026-04,2026-04-11,C00741-1,2026-04-11,44.85
C00742,Paid Social,2026-04,2026-04-20,C00742-1,2026-04-20,69.09
C00743,Paid Social,2026-02,2026-02-13,C00743-1,2026-02-13,58.76
C00743,Paid Social,2026-02,2026-02-13,C00743-2,2026-03-21,54.79
C00744,Paid Social,2026-04,2026-04-24,C00744-1,2026-04-24,67.98
C00744,Paid Social,2026-04,2026-04-24,C00744-2,2026-05-24,70.11
C00745,Paid Social,2026-02,2026-02-27,C00745-1,2026-02-27,82.51
C00746,Paid Social,2026-02,2026-02-04,C00746-1,2026-02-04,58.24
C00747,Paid Social,2026-03,2026-03-03,C00747-1,2026-03-03,53.17
C00748,Paid Social,2025-12,2025-12-16,C00748-1,2025-12-16,78.76
C00748,Paid Social,2025-12,2025-12-16,C00748-2,2026-01-18,64.76
C00749,Paid Social,2026-04,2026-04-15,C00749-1,2026-04-15,23.02
C00749,Paid Social,2026-04,2026-04-15,C00749-2,2026-05-19,35.94
C00750,Paid Social,2026-05,2026-05-17,C00750-1,2026-05-17,66.98
C00751,Paid Social,2026-04,2026-04-22,C00751-1,2026-04-22,55.18
C00752,Paid Social,2026-05,2026-05-01,C00752-1,2026-05-01,75.8
C00753,Paid Social,2025-12,2025-12-11,C00753-1,2025-12-11,84.52
C00754,Paid Social,2026-02,2026-02-08,C00754-1,2026-02-08,61.43
C00755,Paid Social,2026-04,2026-04-09,C00755-1,2026-04-09,76.8
C00756,Paid Social,2025-12,2025-12-27,C00756-1,2025-12-27,35.22
C00757,Paid Social,2026-05,2026-05-25,C00757-1,2026-05-25,82.5
C00758,Paid Social,2026-05,2026-05-13,C00758-1,2026-05-13,73.56
C00759,Paid Social,2025-12,2025-12-10,C00759-1,2025-12-10,74.06
C00760,Paid Social,2026-02,2026-02-27,C00760-1,2026-02-27,72.46
C00760,Paid Social,2026-02,2026-02-27,C00760-2,2026-03-17,62.02
C00761,Paid Social,2026-05,2026-05-16,C00761-1,2026-05-16,79.44
C00762,Paid Social,2026-04,2026-04-06,C00762-1,2026-04-06,85.18
C00763,Paid Social,2025-12,2025-12-19,C00763-1,2025-12-19,86.49
C00764,Paid Social,2026-01,2026-01-16,C00764-1,2026-01-16,66.05
C00765,Paid Social,2026-05,2026-05-13,C00765-1,2026-05-13,36.72
C00766,Paid Social,2026-04,2026-04-19,C00766-1,2026-04-19,72.62
C00766,Paid Social,2026-04,2026-04-19,C00766-2,2026-05-13,63.98
C00767,Paid Social,2026-03,2026-03-21,C00767-1,2026-03-21,62.08
C00768,Paid Social,2026-02,2026-02-11,C00768-1,2026-02-11,92.6
C00769,Paid Social,2026-02,2026-02-27,C00769-1,2026-02-27,62.47
C00770,Paid Social,2026-04,2026-04-20,C00770-1,2026-04-20,74.65
C00771,Paid Social,2026-03,2026-03-12,C00771-1,2026-03-12,77.26
C00772,Paid Social,2025-12,2025-12-14,C00772-1,2025-12-14,79.23
C00773,Paid Social,2026-03,2026-03-15,C00773-1,2026-03-15,63.36
C00774,Paid Social,2026-04,2026-04-16,C00774-1,2026-04-16,90.9
C00775,Paid Social,2026-02,2026-02-25,C00775-1,2026-02-25,68.11
C00776,Paid Social,2026-04,2026-04-14,C00776-1,2026-04-14,70.07
C00777,Paid Social,2026-04,2026-04-25,C00777-1,2026-04-25,45.82
C00778,Paid Social,2026-03,2026-03-07,C00778-1,2026-03-07,64.69
C00778,Paid Social,2026-03,2026-03-07,C00778-2,2026-03-20,72.02
C00779,Paid Social,2025-12,2025-12-28,C00779-1,2025-12-28,80.44
C00780,Paid Social,2026-04,2026-04-18,C00780-1,2026-04-18,75.8
C00781,Paid Social,2026-02,2026-02-27,C00781-1,2026-02-27,69.55
C00782,Paid Social,2026-01,2026-01-08,C00782-1,2026-01-08,26.53
C00782,Paid Social,2026-01,2026-01-08,C00782-2,2026-02-26,46.19
C00782,Paid Social,2026-01,2026-01-08,C00782-3,2026-03-15,37.35
C00783,Paid Social,2026-03,2026-03-04,C00783-1,2026-03-04,99.18
C00784,Paid Social,2025-12,2025-12-02,C00784-1,2025-12-02,76.48
C00785,Paid Social,2026-03,2026-03-04,C00785-1,2026-03-04,62.49
C00786,Paid Social,2026-03,2026-03-09,C00786-1,2026-03-09,45.78
C00787,Paid Social,2026-01,2026-01-11,C00787-1,2026-01-11,70.34
C00787,Paid Social,2026-01,2026-01-11,C00787-2,2026-02-14,63.75
C00788,Paid Social,2026-03,2026-03-10,C00788-1,2026-03-10,42.71
C00788,Paid Social,2026-03,2026-03-10,C00788-2,2026-04-03,67.06
C00789,Paid Social,2026-01,2026-01-28,C00789-1,2026-01-28,33.46
C00789,Paid Social,2026-01,2026-01-28,C00789-2,2026-03-03,94.66
C00790,Paid Social,2026-04,2026-04-07,C00790-1,2026-04-07,33.53
C00791,Paid Social,2026-02,2026-02-19,C00791-1,2026-02-19,95.94
C00792,Paid Social,2026-05,2026-05-16,C00792-1,2026-05-16,32.44
C00793,Paid Social,2026-02,2026-02-12,C00793-1,2026-02-12,51.73
C00793,Paid Social,2026-02,2026-02-12,C00793-2,2026-03-02,40.58
C00794,Paid Social,2026-02,2026-02-11,C00794-1,2026-02-11,70.01
C00794,Paid Social,2026-02,2026-02-11,C00794-2,2026-03-30,73.07
C00795,Paid Social,2026-01,2026-01-16,C00795-1,2026-01-16,77.93
C00796,Paid Social,2026-03,2026-03-10,C00796-1,2026-03-10,93.6
C00797,Paid Social,2026-03,2026-03-18,C00797-1,2026-03-18,60.8
C00798,Paid Social,2026-05,2026-05-07,C00798-1,2026-05-07,86.9
C00799,Paid Social,2026-05,2026-05-03,C00799-1,2026-05-03,86.69
C00800,Paid Social,2026-04,2026-04-17,C00800-1,2026-04-17,78.2
C00801,Display,2026-01,2026-01-17,C00801-1,2026-01-17,86.84
C00801,Display,2026-01,2026-01-17,C00801-2,2026-02-17,90.66
C00802,Display,2026-02,2026-02-16,C00802-1,2026-02-16,33.88
C00803,Display,2026-03,2026-03-09,C00803-1,2026-03-09,52.18
C00804,Display,2026-02,2026-02-16,C00804-1,2026-02-16,75.94
C00805,Display,2025-12,2025-12-07,C00805-1,2025-12-07,66.28
C00806,Display,2026-01,2026-01-11,C00806-1,2026-01-11,52.25
C00807,Display,2026-04,2026-04-12,C00807-1,2026-04-12,58.95
C00807,Display,2026-04,2026-04-12,C00807-2,2026-05-10,68.55
C00808,Display,2026-04,2026-04-09,C00808-1,2026-04-09,61.43
C00809,Display,2026-05,2026-05-25,C00809-1,2026-05-25,45.26
C00810,Display,2026-03,2026-03-02,C00810-1,2026-03-02,103.7
C00811,Display,2026-02,2026-02-19,C00811-1,2026-02-19,56.35
C00812,Display,2026-03,2026-03-10,C00812-1,2026-03-10,66.9
C00813,Display,2026-05,2026-05-16,C00813-1,2026-05-16,80.38
C00814,Display,2026-05,2026-05-24,C00814-1,2026-05-24,44.09
C00815,Display,2026-05,2026-05-17,C00815-1,2026-05-17,63.37
C00816,Display,2026-02,2026-02-06,C00816-1,2026-02-06,59.8
C00817,Display,2026-03,2026-03-21,C00817-1,2026-03-21,44.97
C00818,Display,2026-05,2026-05-18,C00818-1,2026-05-18,47.14
C00819,Display,2025-12,2025-12-24,C00819-1,2025-12-24,67.23
C00820,Display,2025-12,2025-12-28,C00820-1,2025-12-28,55.39
C00821,Display,2026-02,2026-02-26,C00821-1,2026-02-26,27.37
C00822,Display,2026-02,2026-02-09,C00822-1,2026-02-09,61.87
C00822,Display,2026-02,2026-02-09,C00822-2,2026-03-14,69.87
C00823,Display,2026-01,2026-01-26,C00823-1,2026-01-26,73.76
C00824,Display,2025-12,2025-12-12,C00824-1,2025-12-12,63.45
C00825,Display,2026-03,2026-03-15,C00825-1,2026-03-15,81.1
C00826,Display,2026-03,2026-03-03,C00826-1,2026-03-03,68.02
C00827,Display,2026-01,2026-01-10,C00827-1,2026-01-10,50.29
C00827,Display,2026-01,2026-01-10,C00827-2,2026-03-03,51.88
C00828,Display,2026-03,2026-03-09,C00828-1,2026-03-09,71.68
C00829,Display,2026-03,2026-03-26,C00829-1,2026-03-26,85.78
C00830,Display,2026-05,2026-05-23,C00830-1,2026-05-23,66.72
C00831,Display,2025-12,2025-12-14,C00831-1,2025-12-14,45.05
C00832,Display,2025-12,2025-12-11,C00832-1,2025-12-11,68.52
C00833,Display,2025-12,2025-12-19,C00833-1,2025-12-19,59.39
C00833,Display,2025-12,2025-12-19,C00833-2,2026-01-24,48.28
C00834,Display,2025-12,2025-12-12,C00834-1,2025-12-12,61.83
C00834,Display,2025-12,2025-12-12,C00834-2,2026-01-23,75.13
C00835,Display,2026-02,2026-02-13,C00835-1,2026-02-13,63.64
C00836,Display,2026-05,2026-05-07,C00836-1,2026-05-07,43.39
C00837,Display,2026-04,2026-04-22,C00837-1,2026-04-22,65.62
C00838,Display,2026-04,2026-04-14,C00838-1,2026-04-14,51.24
C00839,Display,2026-04,2026-04-11,C00839-1,2026-04-11,43.03
C00839,Display,2026-04,2026-04-11,C00839-2,2026-05-12,86.3
C00840,Display,2026-02,2026-02-03,C00840-1,2026-02-03,73.17
C00841,Display,2026-03,2026-03-18,C00841-1,2026-03-18,39.66
C00841,Display,2026-03,2026-03-18,C00841-2,2026-05-07,53.33
C00842,Display,2025-12,2025-12-14,C00842-1,2025-12-14,64.7
C00843,Display,2026-05,2026-05-13,C00843-1,2026-05-13,76.67
C00844,Display,2026-04,2026-04-27,C00844-1,2026-04-27,63.9
C00844,Display,2026-04,2026-04-27,C00844-2,2026-05-21,44.0
C00845,Display,2026-04,2026-04-01,C00845-1,2026-04-01,36.61
C00846,Display,2026-02,2026-02-15,C00846-1,2026-02-15,63.05
C00847,Display,2026-03,2026-03-21,C00847-1,2026-03-21,59.16
C00847,Display,2026-03,2026-03-21,C00847-2,2026-05-11,51.54
C00848,Display,2026-05,2026-05-05,C00848-1,2026-05-05,71.79
C00849,Display,2025-12,2025-12-24,C00849-1,2025-12-24,37.06
C00850,Display,2026-02,2026-02-13,C00850-1,2026-02-13,52.15
C00851,Display,2026-04,2026-04-13,C00851-1,2026-04-13,48.4
C00852,Display,2025-12,2025-12-07,C00852-1,2025-12-07,43.22
C00853,Display,2026-05,2026-05-09,C00853-1,2026-05-09,59.55
C00854,Display,2026-04,2026-04-02,C00854-1,2026-04-02,64.51
C00855,Display,2026-03,2026-03-20,C00855-1,2026-03-20,42.95
C00856,Display,2026-01,2026-01-17,C00856-1,2026-01-17,71.61
C00857,Display,2026-03,2026-03-12,C00857-1,2026-03-12,51.42
C00858,Display,2026-02,2026-02-26,C00858-1,2026-02-26,44.91
C00859,Display,2026-05,2026-05-12,C00859-1,2026-05-12,52.81
C00860,Display,2026-02,2026-02-18,C00860-1,2026-02-18,35.29
C00861,Display,2026-01,2026-01-06,C00861-1,2026-01-06,45.45
C00861,Display,2026-01,2026-01-06,C00861-2,2026-03-09,44.57
C00862,Display,2026-03,2026-03-25,C00862-1,2026-03-25,75.96
C00863,Display,2026-01,2026-01-09,C00863-1,2026-01-09,48.44
C00864,Display,2026-03,2026-03-06,C00864-1,2026-03-06,84.08
C00864,Display,2026-03,2026-03-06,C00864-2,2026-04-12,64.4
C00865,Display,2025-12,2025-12-14,C00865-1,2025-12-14,54.18
C00865,Display,2025-12,2025-12-14,C00865-2,2026-02-07,59.77
C00866,Display,2026-02,2026-02-05,C00866-1,2026-02-05,33.95
C00867,Display,2026-01,2026-01-12,C00867-1,2026-01-12,74.11
C00868,Display,2026-02,2026-02-01,C00868-1,2026-02-01,51.54
C00868,Display,2026-02,2026-02-01,C00868-2,2026-02-23,50.68
C00869,Display,2026-01,2026-01-26,C00869-1,2026-01-26,72.04
C00869,Display,2026-01,2026-01-26,C00869-2,2026-03-12,58.42
C00870,Display,2026-01,2026-01-12,C00870-1,2026-01-12,5.0
C00871,Display,2026-01,2026-01-07,C00871-1,2026-01-07,50.11
C00872,Display,2025-12,2025-12-25,C00872-1,2025-12-25,82.54
C00873,Display,2025-12,2025-12-08,C00873-1,2025-12-08,61.8
C00874,Display,2026-05,2026-05-14,C00874-1,2026-05-14,60.39
C00875,Display,2026-03,2026-03-10,C00875-1,2026-03-10,42.61
C00875,Display,2026-03,2026-03-10,C00875-2,2026-04-11,64.69
C00876,Display,2026-03,2026-03-04,C00876-1,2026-03-04,68.27
C00876,Display,2026-03,2026-03-04,C00876-2,2026-04-11,85.7
C00877,Display,2025-12,2025-12-23,C00877-1,2025-12-23,84.24
C00878,Display,2026-01,2026-01-09,C00878-1,2026-01-09,49.2
C00879,Display,2026-04,2026-04-23,C00879-1,2026-04-23,65.4
C00880,Display,2025-12,2025-12-04,C00880-1,2025-12-04,60.46
C00881,Display,2026-02,2026-02-25,C00881-1,2026-02-25,51.19
C00882,Display,2026-03,2026-03-01,C00882-1,2026-03-01,58.92
C00883,Display,2025-12,2025-12-17,C00883-1,2025-12-17,72.22
C00884,Display,2026-01,2026-01-27,C00884-1,2026-01-27,53.57
C00885,Display,2026-03,2026-03-07,C00885-1,2026-03-07,66.78
C00886,Display,2026-01,2026-01-07,C00886-1,2026-01-07,72.78
C00886,Display,2026-01,2026-01-07,C00886-2,2026-01-28,45.17
C00887,Display,2026-03,2026-03-02,C00887-1,2026-03-02,47.26
C00888,Display,2026-02,2026-02-19,C00888-1,2026-02-19,60.17
C00889,Display,2025-12,2025-12-28,C00889-1,2025-12-28,70.7
C00889,Display,2025-12,2025-12-28,C00889-2,2026-02-08,64.36
C00890,Display,2025-12,2025-12-20,C00890-1,2025-12-20,46.33
C00891,Display,2026-01,2026-01-26,C00891-1,2026-01-26,63.64
C00892,Display,2026-03,2026-03-03,C00892-1,2026-03-03,57.33
C00892,Display,2026-03,2026-03-03,C00892-2,2026-04-29,84.17
C00893,Display,2026-01,2026-01-14,C00893-1,2026-01-14,70.89
C00893,Display,2026-01,2026-01-14,C00893-2,2026-03-15,57.32
C00894,Display,2026-03,2026-03-03,C00894-1,2026-03-03,40.75
C00895,Display,2026-01,2026-01-21,C00895-1,2026-01-21,50.4
C00896,Display,2026-05,2026-05-15,C00896-1,2026-05-15,45.65
C00897,Display,2026-03,2026-03-14,C00897-1,2026-03-14,57.21
C00898,Display,2026-01,2026-01-13,C00898-1,2026-01-13,83.38
C00899,Display,2026-04,2026-04-03,C00899-1,2026-04-03,58.78
C00900,Display,2025-12,2025-12-02,C00900-1,2025-12-02,49.05
C00901,Display,2025-12,2025-12-07,C00901-1,2025-12-07,49.96
C00901,Display,2025-12,2025-12-07,C00901-2,2026-01-24,35.95
C00902,Display,2026-04,2026-04-21,C00902-1,2026-04-21,78.12
C00903,Display,2025-12,2025-12-15,C00903-1,2025-12-15,43.53
C00903,Display,2025-12,2025-12-15,C00903-2,2026-01-21,77.65
C00904,Display,2026-04,2026-04-11,C00904-1,2026-04-11,54.36
C00905,Display,2025-12,2025-12-11,C00905-1,2025-12-11,99.16
C00906,Display,2026-05,2026-05-12,C00906-1,2026-05-12,53.89
C00907,Display,2026-02,2026-02-14,C00907-1,2026-02-14,66.93
C00908,Display,2026-01,2026-01-22,C00908-1,2026-01-22,46.98
C00909,Display,2026-02,2026-02-16,C00909-1,2026-02-16,51.34
C00910,Display,2026-04,2026-04-09,C00910-1,2026-04-09,44.13
C00911,Display,2026-04,2026-04-11,C00911-1,2026-04-11,18.5
C00912,Display,2026-03,2026-03-16,C00912-1,2026-03-16,66.55
C00913,Display,2025-12,2025-12-25,C00913-1,2025-12-25,73.0
C00914,Display,2025-12,2025-12-27,C00914-1,2025-12-27,65.19
C00915,Display,2026-04,2026-04-27,C00915-1,2026-04-27,42.89
C00915,Display,2026-04,2026-04-27,C00915-2,2026-05-25,78.66
C00916,Display,2026-04,2026-04-26,C00916-1,2026-04-26,16.81
C00917,Display,2026-05,2026-05-07,C00917-1,2026-05-07,66.43
C00918,Display,2026-02,2026-02-18,C00918-1,2026-02-18,45.13
C00919,Display,2026-01,2026-01-20,C00919-1,2026-01-20,73.06
C00920,Display,2026-01,2026-01-13,C00920-1,2026-01-13,41.45
C00921,Display,2026-02,2026-02-14,C00921-1,2026-02-14,50.79
C00922,Display,2026-04,2026-04-20,C00922-1,2026-04-20,46.93
C00922,Display,2026-04,2026-04-20,C00922-2,2026-05-10,57.19
C00923,Display,2026-04,2026-04-06,C00923-1,2026-04-06,75.76
C00923,Display,2026-04,2026-04-06,C00923-2,2026-04-28,70.75
C00924,Display,2026-02,2026-02-05,C00924-1,2026-02-05,43.46
C00925,Display,2026-02,2026-02-05,C00925-1,2026-02-05,59.33
C00926,Display,2026-02,2026-02-23,C00926-1,2026-02-23,51.46
C00927,Display,2026-04,2026-04-28,C00927-1,2026-04-28,83.69
C00928,Display,2026-01,2026-01-10,C00928-1,2026-01-10,36.53
C00929,Display,2025-12,2025-12-04,C00929-1,2025-12-04,49.22
C00930,Display,2026-04,2026-04-06,C00930-1,2026-04-06,64.67
